feature,"PolyA, ng/uL","Os-C, uM"
TRUE,141.6716554,72.1136667
TRUE,110.5529501,72.11526049
TRUE,233.2926179,72.11846625
FALSE,5.935857315,72.11897596
TRUE,401.8666456,72.12296873
FALSE,1559.071297,72.12342387
FALSE,1.196975744,72.12684963
TRUE,141.0330225,72.12691814
TRUE,326.7777012,72.12781724
TRUE,415.4803783,72.12853399
FALSE,798.5987787,72.13111238
FALSE,1.238097827,72.13146804
TRUE,517.8606307,72.13170806
TRUE,588.1079583,72.13260139
FALSE,616.3309816,72.13950535
TRUE,418.4761312,72.14127541
TRUE,260.9094677,72.14333618
FALSE,3.436395053,72.14386164
TRUE,310.8529223,72.14436172
TRUE,237.2013386,72.14523694
TRUE,351.2429026,72.14592481
FALSE,4.061150456,72.15036508
FALSE,1095.868599,72.15040585
TRUE,411.6217884,72.15235274
FALSE,6.273855074,72.1529656
TRUE,92.31116204,72.15496199
FALSE,4.322670925,72.15514417
TRUE,305.3535397,72.15586401
FALSE,7.046173679,72.15611361
FALSE,1002.454885,72.15718949
FALSE,1194.8721,72.15901963
FALSE,4.950512441,72.15909915
TRUE,431.5914916,72.15916382
TRUE,135.1388948,72.16206823
TRUE,670.071473,72.16406762
FALSE,7.044245434,72.16501959
TRUE,251.7848882,72.16706944
TRUE,387.0141595,72.16863899
TRUE,370.2785893,72.16893309
TRUE,512.0442056,72.16980022
TRUE,396.0232388,72.17070777
TRUE,122.2897949,72.17322833
FALSE,1345.030976,72.17718919
FALSE,7.094837246,72.17891256
FALSE,5.789817155,72.17910829
FALSE,4.362316253,72.17925012
FALSE,3.867860002,72.18061784
TRUE,390.1451876,72.18082282
TRUE,146.7161289,72.1824486
TRUE,530.7361134,72.1824581
TRUE,427.8591835,72.18351526
TRUE,419.0365678,72.18842165
TRUE,399.7448797,72.18923685
TRUE,466.7995417,72.1892738
TRUE,217.8953297,72.18986739
TRUE,246.641233,72.19004301
TRUE,496.0409384,72.19025992
TRUE,298.3345008,72.19179813
TRUE,353.0562313,72.1919335
TRUE,185.5894388,72.19204586
TRUE,419.8776108,72.19604002
FALSE,0.7719951,72.19756739
FALSE,2.977632978,72.19780281
FALSE,666.4477933,72.19983164
FALSE,0.594094106,72.20062754
FALSE,905.4879162,72.20201368
TRUE,350.6264452,72.20218209
TRUE,724.6449982,72.20260106
FALSE,981.363509,72.20386876
FALSE,6.090701026,72.2044595
FALSE,6.877566962,72.20567049
FALSE,4.970725427,72.20667859
TRUE,114.738259,72.20691671
TRUE,535.8561081,72.20744909
TRUE,370.3741972,72.21149636
FALSE,538.1144915,72.21187716
TRUE,345.8372119,72.21220913
TRUE,439.0034963,72.2147223
FALSE,6.764986267,72.21617199
TRUE,306.5453399,72.21664545
TRUE,160.0096093,72.21747891
FALSE,3.80531497,72.22172424
TRUE,358.1147031,72.22276536
TRUE,249.8331837,72.22491135
FALSE,3.658405113,72.23028568
FALSE,866.5974134,72.23064891
FALSE,646.603466,72.23170684
FALSE,5.025921444,72.23187576
TRUE,345.8939842,72.23314624
TRUE,439.7297911,72.23408608
TRUE,162.2610207,72.23599755
FALSE,808.8154887,72.23847234
FALSE,6.01353517,72.23874948
FALSE,0.778857552,72.23884305
FALSE,577.0970921,72.2397364
TRUE,445.0223026,72.24136226
TRUE,415.0611035,72.24299934
FALSE,7.271916127,72.24334354
TRUE,286.153978,72.24514708
TRUE,280.820654,72.24525964
TRUE,500.0820512,72.24595034
FALSE,6.185319994,72.24642708
FALSE,6.598676589,72.24675292
FALSE,960.3666308,72.24810255
TRUE,518.7943482,72.24817444
TRUE,331.0162047,72.24878623
FALSE,1.635258107,72.2521397
TRUE,279.0455235,72.25346546
TRUE,296.3139583,72.25389898
TRUE,513.2233595,72.2541729
TRUE,211.698206,72.25471287
TRUE,112.5240301,72.2562588
TRUE,274.727237,72.25741963
TRUE,293.473274,72.25785339
TRUE,410.2972124,72.25862904
TRUE,326.2314504,72.263081
TRUE,458.4958885,72.26564477
FALSE,7.313508895,72.26967183
FALSE,1.438258439,72.27123329
FALSE,3.731915262,72.27178953
TRUE,479.6627324,72.27238188
TRUE,420.0811039,72.2732122
FALSE,1.677047134,72.27524191
TRUE,508.5078034,72.28011706
TRUE,464.767709,72.28328792
FALSE,699.5256655,72.28395926
FALSE,1.273248965,72.28535177
FALSE,4.663334547,72.2864629
TRUE,341.93776,72.290742
TRUE,414.2851095,72.29076158
TRUE,371.1762334,72.2910363
TRUE,364.3034343,72.29352885
TRUE,449.0274152,72.29636442
FALSE,1.502355575,72.29671807
FALSE,1025.906547,72.29815333
TRUE,239.5995176,72.29828572
FALSE,3.703708531,72.29951774
FALSE,0.885878657,72.30118893
TRUE,168.7580256,72.30286697
TRUE,214.6789992,72.30505781
TRUE,294.4462838,72.31050527
FALSE,0.752768909,72.31230625
FALSE,698.0422959,72.31248907
TRUE,187.2588848,72.31410631
TRUE,142.2439087,72.31828614
FALSE,3.969881528,72.31843208
FALSE,6.40938478,72.31922621
FALSE,0.946547449,72.31965508
TRUE,483.8454008,72.31988132
TRUE,406.2121623,72.32034717
TRUE,477.5446248,72.32110342
FALSE,932.5437824,72.32146862
TRUE,315.2189214,72.32216579
FALSE,1287.65119,72.32258861
FALSE,0.826550041,72.32321883
FALSE,4.022564923,72.32473573
FALSE,693.4144018,72.32673817
TRUE,443.1891023,72.32930719
FALSE,796.2539784,72.329326
TRUE,426.8343004,72.32968824
FALSE,3.701879766,72.33299096
TRUE,469.8839868,72.33415918
TRUE,254.6305207,72.3342537
TRUE,392.7603076,72.33573773
TRUE,498.8661604,72.33725308
TRUE,447.132502,72.33897122
FALSE,6.381610479,72.33904301
TRUE,347.9492643,72.33984543
TRUE,119.1062299,72.34024155
TRUE,283.2111522,72.34224324
FALSE,5.325434985,72.34262161
FALSE,3.624426601,72.34391634
TRUE,376.3667005,72.34540239
FALSE,6.96033025,72.34718804
FALSE,565.5519952,72.34958709
FALSE,7.286539774,72.3504376
TRUE,547.1414451,72.35057326
FALSE,4.887740041,72.3508986
FALSE,0.759848928,72.35151945
TRUE,347.5388456,72.35254995
TRUE,310.8437437,72.35443244
TRUE,372.8246517,72.35452693
TRUE,389.977841,72.35703806
TRUE,319.8855741,72.35707728
FALSE,6.015535895,72.35733717
TRUE,459.6908307,72.35981972
TRUE,435.5561592,72.36009768
FALSE,5.923877874,72.36052979
FALSE,5.606937559,72.36060392
FALSE,1.515132356,72.3616659
TRUE,459.7735103,72.36222211
FALSE,6.606873865,72.36313241
FALSE,754.9515914,72.36389163
TRUE,451.1887534,72.36425412
TRUE,299.4743694,72.36440597
TRUE,472.2308436,72.36534483
TRUE,172.7291503,72.36892436
TRUE,155.5533269,72.37116086
TRUE,141.860828,72.37357626
FALSE,5.663198083,72.37536605
TRUE,517.7575836,72.37660746
TRUE,470.6911244,72.37711046
FALSE,1.497896493,72.37731091
TRUE,426.1386387,72.37882346
TRUE,509.2593221,72.38108318
TRUE,530.3689903,72.38119653
FALSE,3.628224877,72.38464817
FALSE,4.093694806,72.38750599
TRUE,965.7783357,72.38851547
TRUE,420.1793837,72.38879388
TRUE,501.7903104,72.39039375
TRUE,441.477472,72.39151887
TRUE,275.7163464,72.39186756
FALSE,0.917221014,72.39658447
TRUE,179.8060778,72.39901187
FALSE,6.379904909,72.39978473
FALSE,0.398643378,72.40082054
TRUE,482.2681226,72.40119867
TRUE,415.9000705,72.40589171
FALSE,815.8145073,72.40775417
TRUE,279.9942881,72.40937265
TRUE,287.1953202,72.41392061
FALSE,7.054210067,72.41424372
FALSE,1114.842287,72.41432299
TRUE,366.5960179,72.41634914
FALSE,823.7059277,72.41919027
FALSE,1059.227549,72.42099112
TRUE,431.1051724,72.42127964
TRUE,608.6084025,72.42204985
TRUE,439.1299044,72.42244437
FALSE,3.153924984,72.42370577
FALSE,1539.697985,72.42414474
FALSE,0.830381126,72.42494813
FALSE,0.828445394,72.42698841
TRUE,472.121332,72.42851583
TRUE,274.4479478,72.43186491
TRUE,573.3243895,72.43411979
TRUE,301.1346019,72.43461969
TRUE,546.7380539,72.43507816
FALSE,658.8698256,72.43524551
TRUE,365.3332491,72.43533703
FALSE,1.65132723,72.43761019
TRUE,260.4419516,72.43839472
TRUE,249.8279535,72.43849978
TRUE,306.277762,72.44216506
TRUE,356.2489124,72.44296954
TRUE,224.127183,72.44390751
TRUE,351.4789588,72.44442363
TRUE,618.1663257,72.44874554
TRUE,287.0196062,72.44974282
TRUE,268.2767573,72.45195377
TRUE,534.4562,72.45375024
TRUE,132.1414505,72.45527799
TRUE,256.9403853,72.45724159
TRUE,149.0285186,72.45730649
FALSE,702.6374461,72.4573933
TRUE,442.2921943,72.45784102
FALSE,3.710104976,72.45802826
FALSE,5.919619033,72.45906419
TRUE,138.7545887,72.46123361
FALSE,1.280648488,72.46147137
TRUE,170.2569018,72.46169948
FALSE,3.413464073,72.46374614
TRUE,252.5962024,72.46466865
TRUE,556.2521931,72.4654669
FALSE,1302.467447,72.46587342
FALSE,691.6527602,72.46591344
FALSE,5.866513255,72.47182418
FALSE,4.922865295,72.47189319
FALSE,752.2515868,72.47199759
TRUE,527.8327839,72.47268689
FALSE,3.841125672,72.47314985
FALSE,1.174149758,72.47327461
TRUE,782.982011,72.47336257
FALSE,4.105031416,72.47348205
FALSE,2.340126297,72.47350237
FALSE,4.168551123,72.47356498
TRUE,170.8353758,72.47367992
TRUE,364.0593366,72.47434508
FALSE,976.2495592,72.47867222
FALSE,4.084188388,72.47898342
TRUE,428.2645312,72.47933141
FALSE,1.015148615,72.47939762
FALSE,6.447644077,72.4825232
TRUE,168.2404221,72.4833626
TRUE,346.0289604,72.4852362
TRUE,407.2471432,72.48615937
FALSE,5.060833273,72.48628974
FALSE,680.118323,72.48696378
FALSE,1358.98474,72.48912822
FALSE,657.4100361,72.49066757
TRUE,544.0710991,72.4909253
FALSE,682.0363978,72.49352199
FALSE,1190.971836,72.49393983
TRUE,305.487783,72.49423268
FALSE,4.656741652,72.49452841
TRUE,536.3197084,72.4946985
FALSE,1.341046546,72.49544216
FALSE,3.964887573,72.49564914
FALSE,1.416526949,72.4960805
TRUE,296.6439585,72.49715212
TRUE,422.4009826,72.49787692
TRUE,268.7374769,72.50133074
TRUE,383.1437463,72.5017043
TRUE,313.5852264,72.50315193
TRUE,220.9418777,72.50448055
TRUE,580.6651906,72.50614997
TRUE,924.6498638,72.50652516
TRUE,805.6320305,72.51055477
FALSE,3.347188811,72.51058464
FALSE,4.878883967,72.51391269
TRUE,244.0117529,72.51573532
TRUE,293.2232137,72.51811532
TRUE,357.2561699,72.51955937
TRUE,355.1838028,72.5204555
TRUE,449.7002047,72.5227648
FALSE,1.083437714,72.52322627
TRUE,323.584263,72.52695025
FALSE,1.412146864,72.52790639
TRUE,301.0306409,72.52986654
TRUE,278.0203963,72.53005068
TRUE,403.8689916,72.53017324
TRUE,614.6726106,72.53053812
TRUE,642.644058,72.53117892
TRUE,331.5182613,72.53346356
FALSE,3.85012231,72.53476806
TRUE,479.331309,72.53562942
FALSE,6.197448353,72.53589557
TRUE,362.1728505,72.53770546
TRUE,401.4799603,72.53824977
TRUE,228.6151414,72.53832262
FALSE,6.545876137,72.53842967
FALSE,1.845359725,72.53846382
TRUE,312.6298011,72.53854929
TRUE,388.28751,72.54020863
TRUE,408.7179411,72.54501591
TRUE,437.3371298,72.5464991
TRUE,543.2875051,72.54655394
FALSE,1.40783196,72.54896485
TRUE,499.6749228,72.55031343
FALSE,4.128320972,72.55520385
TRUE,233.3733659,72.55560559
FALSE,595.5559322,72.55643006
TRUE,492.9495283,72.55821735
FALSE,3.637537356,72.55859264
TRUE,203.7204195,72.55863247
TRUE,497.955817,72.55921896
TRUE,90.7925853,72.55930737
TRUE,229.0041436,72.55934266
TRUE,157.6731374,72.55969723
TRUE,263.3359174,72.56425351
TRUE,148.5642401,72.56507051
TRUE,427.5849074,72.56767938
TRUE,227.6364841,72.57067565
FALSE,663.519976,72.57159234
FALSE,0.901093123,72.57211766
TRUE,721.758604,72.57401436
TRUE,349.6825207,72.5744827
TRUE,198.0776624,72.5761331
FALSE,0.983841246,72.57989449
FALSE,1.663338108,72.58124429
FALSE,5.174626332,72.58219162
FALSE,3.469634898,72.58388141
FALSE,5.206795501,72.58483587
FALSE,0.854088457,72.58571728
FALSE,1166.518814,72.5859599
TRUE,233.3693896,72.58855216
FALSE,4.541125646,72.58922505
FALSE,6.763970676,72.59075533
TRUE,631.1283574,72.59094713
TRUE,506.7036811,72.59166703
TRUE,445.4169671,72.59299054
FALSE,5.819874992,72.59454817
TRUE,479.5182583,72.59462047
FALSE,1.285978879,72.59498566
FALSE,793.5801368,72.59705853
TRUE,387.5691159,72.59843879
FALSE,881.5695423,72.59853476
TRUE,304.466363,72.59859488
TRUE,349.2651855,72.59946871
FALSE,5.489757785,72.59949238
TRUE,425.6689939,72.60166862
FALSE,2.744910744,72.60237243
FALSE,5.708316919,72.60239341
FALSE,100.1648278,72.60264567
TRUE,344.3384804,72.60402633
TRUE,185.7622335,72.60458034
FALSE,6.00530208,72.60498563
FALSE,1.418393177,72.60567098
FALSE,4.608953369,72.60810936
FALSE,3.766438271,72.61087494
FALSE,1.013152025,72.61166947
FALSE,3.979304436,72.61181914
TRUE,249.0232352,72.61259605
TRUE,236.1428165,72.61467526
TRUE,379.5253599,72.61472966
TRUE,219.1096945,72.6153507
TRUE,379.039822,72.61832174
FALSE,4.964412097,72.61969422
FALSE,5.258234451,72.62070535
FALSE,7.052467216,72.62167538
TRUE,311.1544376,72.62341105
TRUE,352.9219295,72.62428424
FALSE,1.125797117,72.62479676
TRUE,470.941904,72.62550704
FALSE,3.544698312,72.62607041
FALSE,0.888899756,72.62642244
TRUE,430.3342834,72.62722634
FALSE,4.635774402,72.62744585
TRUE,425.3709434,72.62775809
FALSE,6.928807661,72.6278612
TRUE,454.5866404,72.62842992
TRUE,372.1026772,72.62882791
FALSE,0.978916927,72.62999808
TRUE,237.379027,72.63063118
FALSE,1.437312317,72.63093274
TRUE,336.611029,72.63156129
TRUE,244.8725865,72.63176551
TRUE,361.1161545,72.6323245
FALSE,710.993078,72.63309313
TRUE,425.9146208,72.63582686
TRUE,445.1290599,72.63895633
TRUE,367.9022858,72.63919356
FALSE,3.752144655,72.64001323
FALSE,1014.869623,72.64152901
TRUE,384.9100067,72.64191044
TRUE,427.6293735,72.64552286
TRUE,486.0880462,72.64688281
TRUE,322.6706053,72.64825629
TRUE,454.6154524,72.64914488
TRUE,564.551751,72.64952488
TRUE,473.8836948,72.65018171
FALSE,6.375836982,72.65056571
FALSE,686.0406523,72.65265209
FALSE,1.63030727,72.65297816
FALSE,1583.735631,72.65340367
TRUE,156.2880815,72.65617624
TRUE,453.0212893,72.65880153
TRUE,264.5749062,72.66400382
TRUE,420.2717611,72.66423879
FALSE,641.7130965,72.66443619
TRUE,414.3560432,72.66506635
TRUE,885.8682733,72.66628109
FALSE,1539.826101,72.66893651
TRUE,505.8205813,72.67007167
TRUE,179.0451618,72.67067751
TRUE,312.8494416,72.67109686
FALSE,0.872240898,72.67137467
FALSE,6.397703079,72.67399654
FALSE,7.307776513,72.67856893
TRUE,150.5638171,72.67885723
TRUE,414.9705988,72.67939447
TRUE,435.7996894,72.68004043
FALSE,3.636600143,72.68029251
TRUE,238.8613559,72.68211501
FALSE,6.809091173,72.68240712
FALSE,0.888329535,72.68359292
FALSE,0.803522621,72.68550007
FALSE,1.390093952,72.68576144
TRUE,293.1657683,72.68584538
TRUE,487.9097271,72.68593873
TRUE,506.3866253,72.6877351
FALSE,998.533017,72.68802199
FALSE,4.292590108,72.69059522
TRUE,403.1737615,72.69148411
FALSE,5.844237295,72.69340301
TRUE,111.1502753,72.6958099
TRUE,338.3809953,72.69716878
TRUE,512.620926,72.69719055
TRUE,196.5257124,72.69959801
TRUE,452.5114708,72.70030946
TRUE,217.5808676,72.70058471
TRUE,445.3201037,72.70153175
TRUE,138.4087383,72.7042413
FALSE,6.793201923,72.70480999
FALSE,635.0828164,72.70728501
TRUE,278.4959049,72.70819103
TRUE,508.3543925,72.71017338
FALSE,947.704713,72.71407317
TRUE,590.4622762,72.71451197
FALSE,1225.984616,72.71508076
TRUE,219.4941368,72.72085272
FALSE,3.658231264,72.72139576
FALSE,6.218484984,72.72140816
TRUE,595.8625499,72.72151014
FALSE,1508.833066,72.72156453
TRUE,401.6692018,72.72353608
TRUE,252.8031504,72.72464582
FALSE,4.344856217,72.7246688
TRUE,453.7013819,72.72471433
TRUE,252.4133146,72.72596096
TRUE,279.5289244,72.72632804
FALSE,1071.781954,72.72732775
FALSE,2.077671998,72.72900133
TRUE,89.12190593,72.7293974
TRUE,174.3043885,72.73013306
TRUE,207.7030022,72.73148634
FALSE,4.324752142,72.73168137
FALSE,0.482369493,72.73375259
FALSE,4.108329858,72.73501339
TRUE,231.8269221,72.73502241
TRUE,471.1633547,72.73519122
TRUE,174.909006,72.73658136
TRUE,129.7025776,72.73891974
TRUE,224.2340439,72.73929582
TRUE,243.3854016,72.74041931
TRUE,426.9336003,72.74264123
TRUE,273.635233,72.74276355
FALSE,1036.730253,72.74315765
FALSE,3.774952769,72.74417032
FALSE,1313.775366,72.74614914
TRUE,216.3163213,72.74681763
TRUE,283.5003305,72.74923562
FALSE,1063.049956,72.74986584
FALSE,658.9946332,72.75089614
FALSE,4.051686648,72.75109699
TRUE,112.4099518,72.75484516
FALSE,3.538212439,72.7558042
FALSE,1278.353894,72.75627557
TRUE,113.1525851,72.75743244
TRUE,314.7632095,72.75749732
TRUE,414.3572152,72.75759127
TRUE,184.7934816,72.75848884
TRUE,373.3761513,72.75959087
TRUE,135.0765396,72.76080071
TRUE,207.5341348,72.76140185
TRUE,232.251564,72.76160492
TRUE,294.6335919,72.76214698
FALSE,1.95017147,72.76416744
FALSE,621.3040041,72.76520711
TRUE,278.2890227,72.76608011
FALSE,6.488220556,72.76758254
TRUE,183.4609953,72.76944717
TRUE,495.9263396,72.76947135
TRUE,440.5573358,72.76950409
TRUE,528.4316019,72.77079458
TRUE,316.4432542,72.77261017
TRUE,421.3637268,72.77324841
FALSE,780.768466,72.77373752
FALSE,923.9307734,72.7746768
FALSE,5.697115122,72.77831231
FALSE,709.8809479,72.77832122
TRUE,363.2254992,72.77961508
TRUE,247.6971565,72.78360446
TRUE,322.0830974,72.78425167
FALSE,3.763941964,72.78441501
TRUE,229.6345869,72.78490183
TRUE,286.5406116,72.78719127
TRUE,247.8325241,72.7873232
FALSE,5.13747647,72.78751643
TRUE,208.4620732,72.78751795
TRUE,405.8173391,72.78890444
FALSE,2.452089974,72.78955666
TRUE,486.1210454,72.79002793
FALSE,3.610631743,72.79102956
TRUE,72.94637453,72.79302345
FALSE,2.61131303,72.79517507
FALSE,823.0262992,72.79670722
FALSE,680.8114808,72.79806225
TRUE,507.900915,72.79882817
TRUE,316.4841694,72.79947919
TRUE,239.5031729,72.79970817
TRUE,409.1779914,72.80166236
TRUE,479.094672,72.8058742
TRUE,351.2448552,72.80588221
TRUE,379.2636639,72.80755635
FALSE,644.1551599,72.81020226
TRUE,386.6992239,72.81038681
FALSE,4.856189627,72.81046289
TRUE,488.5389089,72.8112426
FALSE,641.2512133,72.81141105
FALSE,764.7283133,72.812729
TRUE,433.0429724,72.81322661
FALSE,1065.622548,72.81499091
TRUE,270.5624518,72.8154242
TRUE,301.0307188,72.81628914
FALSE,5.834057115,72.81783896
TRUE,562.8440474,72.81830101
FALSE,1068.306842,72.81857648
TRUE,388.7052293,72.81918551
FALSE,6.883568543,72.81961294
TRUE,569.3980564,72.82131464
FALSE,956.1408009,72.82134604
FALSE,1095.95318,72.82212413
TRUE,376.982298,72.82289098
FALSE,1.5129867,72.82300953
TRUE,381.8930019,72.82322102
FALSE,4.28324557,72.82433894
FALSE,3.131145214,72.82460273
TRUE,421.2606643,72.82550077
FALSE,4.64575816,72.8266154
FALSE,3.967601804,72.826783
FALSE,4.927737189,72.82713399
FALSE,6.944230854,72.82745214
FALSE,5.852532597,72.82794336
TRUE,752.2643066,72.82850373
FALSE,783.2132101,72.8287541
TRUE,448.1088133,72.83004996
TRUE,484.6668592,72.83123792
FALSE,657.3374513,72.83152739
TRUE,259.6391551,72.83156923
TRUE,242.9943998,72.83320383
TRUE,299.7059282,72.83485245
FALSE,908.989997,72.83583768
TRUE,292.9696455,72.83664625
TRUE,345.5294655,72.83744596
FALSE,801.0314678,72.8377898
FALSE,1.193894823,72.83885976
FALSE,7.556362908,72.83988701
TRUE,417.6796995,72.84014995
TRUE,139.7658471,72.84106637
TRUE,236.8576861,72.84167347
TRUE,326.6436763,72.84306091
FALSE,6.142683617,72.84321494
FALSE,3.95904931,72.84446307
FALSE,908.4781147,72.84496665
TRUE,254.5385995,72.84571089
TRUE,109.4766555,72.84617379
TRUE,425.7970086,72.84622396
TRUE,274.9334899,72.84703395
FALSE,1.303192676,72.85017061
TRUE,257.6031412,72.85180642
TRUE,327.4842112,72.85466139
FALSE,7.754411774,72.85472598
TRUE,487.9297353,72.85505157
FALSE,3.945590931,72.85575967
FALSE,788.9807693,72.85616773
TRUE,488.066534,72.85675346
FALSE,4.852376042,72.85776316
TRUE,442.5677671,72.85892006
TRUE,254.6822248,72.85994552
TRUE,509.4728285,72.86226599
FALSE,775.6667833,72.86300039
FALSE,1.430873423,72.86330764
TRUE,270.7105362,72.86375734
TRUE,449.9579441,72.86436429
TRUE,265.6387528,72.86462393
TRUE,501.7603145,72.86548285
FALSE,1195.535723,72.86639133
FALSE,2.585994156,72.86645048
TRUE,420.6408,72.86839891
FALSE,137.8171965,72.87339863
TRUE,131.8634806,72.87575883
FALSE,1017.03271,72.87626194
TRUE,367.9758623,72.87709685
FALSE,1.152070867,72.87854981
TRUE,249.2761214,72.88017811
TRUE,396.7505543,72.88022456
TRUE,487.0440522,72.88206508
FALSE,2.919954904,72.88276783
FALSE,1.495217664,72.88341331
TRUE,309.7256855,72.88532497
FALSE,4.615489012,72.88533688
TRUE,380.1849259,72.88563328
TRUE,322.294586,72.88616554
FALSE,1.307964424,72.88708097
FALSE,674.0380557,72.88743101
TRUE,326.1696261,72.88805041
FALSE,1101.392474,72.89226957
FALSE,1.418643483,72.89332662
TRUE,535.3167689,72.89653883
TRUE,387.676358,72.89670281
TRUE,575.9718012,72.89749207
TRUE,207.3796776,72.8999226
